trip_type,pickup_location,dropoff_location,transport_type,adults,children,pickup_time,return_time,price
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,2,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,2,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,2,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,3,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,3,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,3,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,3,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,0,10 PM - 6 AM,10 PM - 6 AM,145.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,0,10 PM - 6 AM,6 AM - 10 PM,145.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,0,6 AM - 10 PM,10 PM - 6 AM,130.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,0,6 AM - 10 PM,6 AM - 10 PM,130.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,1,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,1,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,1,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,1,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,2,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,2,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,2,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,2,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,0,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,0,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,0,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,0,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,1,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,1,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,1,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,1,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,4,0,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,4,0,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,4,0,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,car,4,0,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,1,10 PM - 6 AM,10 PM - 6 AM,135.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,1,10 PM - 6 AM,6 AM - 10 PM,135.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,1,6 AM - 10 PM,10 PM - 6 AM,120.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,1,6 AM - 10 PM,6 AM - 10 PM,120.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,2,10 PM - 6 AM,10 PM - 6 AM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,2,10 PM - 6 AM,6 AM - 10 PM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,2,6 AM - 10 PM,10 PM - 6 AM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,2,6 AM - 10 PM,6 AM - 10 PM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,3,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,3,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,3,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,3,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,4,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,4,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,4,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,0,4,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,0,10 PM - 6 AM,10 PM - 6 AM,135.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,0,10 PM - 6 AM,6 AM - 10 PM,135.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,0,6 AM - 10 PM,10 PM - 6 AM,120.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,0,6 AM - 10 PM,6 AM - 10 PM,120.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,1,10 PM - 6 AM,10 PM - 6 AM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,1,10 PM - 6 AM,6 AM - 10 PM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,1,6 AM - 10 PM,10 PM - 6 AM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,1,6 AM - 10 PM,6 AM - 10 PM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,2,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,2,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,2,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,2,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,3,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,3,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,3,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,1,3,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,0,10 PM - 6 AM,10 PM - 6 AM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,0,10 PM - 6 AM,6 AM - 10 PM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,0,6 AM - 10 PM,10 PM - 6 AM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,0,6 AM - 10 PM,6 AM - 10 PM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,1,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,1,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,1,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,1,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,2,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,2,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,2,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,2,2,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,0,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,0,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,0,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,0,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,1,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,1,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,1,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,3,1,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,4,0,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,4,0,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,4,0,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,car,4,0,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,1,10 PM - 6 AM,10 PM - 6 AM,135.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,1,10 PM - 6 AM,6 AM - 10 PM,135.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,1,6 AM - 10 PM,10 PM - 6 AM,120.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,1,6 AM - 10 PM,6 AM - 10 PM,120.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,2,10 PM - 6 AM,10 PM - 6 AM,145.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,2,10 PM - 6 AM,6 AM - 10 PM,145.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,2,6 AM - 10 PM,10 PM - 6 AM,130.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,2,6 AM - 10 PM,6 AM - 10 PM,130.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,3,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,3,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,3,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,3,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,4,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,4,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,4,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,4,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,0,10 PM - 6 AM,10 PM - 6 AM,135.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,0,10 PM - 6 AM,6 AM - 10 PM,135.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,0,6 AM - 10 PM,10 PM - 6 AM,120.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,0,6 AM - 10 PM,6 AM - 10 PM,120.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,1,10 PM - 6 AM,10 PM - 6 AM,145.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,1,10 PM - 6 AM,6 AM - 10 PM,145.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,1,6 AM - 10 PM,10 PM - 6 AM,130.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,1,6 AM - 10 PM,6 AM - 10 PM,130.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,2,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,2,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,2,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,2,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,3,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,3,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,3,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,3,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,0,10 PM - 6 AM,10 PM - 6 AM,145.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,0,10 PM - 6 AM,6 AM - 10 PM,145.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,0,6 AM - 10 PM,10 PM - 6 AM,130.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,0,6 AM - 10 PM,6 AM - 10 PM,130.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,1,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,1,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,1,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,1,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,2,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,2,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,2,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,2,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,0,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,0,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,0,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,0,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,1,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,1,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,1,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,1,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,4,0,10 PM - 6 AM,10 PM - 6 AM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,4,0,10 PM - 6 AM,6 AM - 10 PM,170.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,4,0,6 AM - 10 PM,10 PM - 6 AM,155.0
one side,CDG(Charles de Gaulle Airport),BEAUVAIS,van,4,0,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,1,10 PM - 6 AM,10 PM - 6 AM,135.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,1,10 PM - 6 AM,6 AM - 10 PM,135.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,1,6 AM - 10 PM,10 PM - 6 AM,120.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,1,6 AM - 10 PM,6 AM - 10 PM,120.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,2,10 PM - 6 AM,10 PM - 6 AM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,2,10 PM - 6 AM,6 AM - 10 PM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,2,6 AM - 10 PM,10 PM - 6 AM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,2,6 AM - 10 PM,6 AM - 10 PM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,3,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,3,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,3,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,3,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,4,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,4,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,4,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,0,4,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,0,10 PM - 6 AM,10 PM - 6 AM,135.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,0,10 PM - 6 AM,6 AM - 10 PM,135.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,0,6 AM - 10 PM,10 PM - 6 AM,120.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,0,6 AM - 10 PM,6 AM - 10 PM,120.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,1,10 PM - 6 AM,10 PM - 6 AM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,1,10 PM - 6 AM,6 AM - 10 PM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,1,6 AM - 10 PM,10 PM - 6 AM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,1,6 AM - 10 PM,6 AM - 10 PM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,2,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,2,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,2,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,2,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,3,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,3,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,3,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,1,3,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,0,10 PM - 6 AM,10 PM - 6 AM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,0,10 PM - 6 AM,6 AM - 10 PM,145.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,0,6 AM - 10 PM,10 PM - 6 AM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,0,6 AM - 10 PM,6 AM - 10 PM,130.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,1,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,1,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,1,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,1,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,2,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,2,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,2,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,2,2,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,0,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,0,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,0,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,0,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,1,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,1,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,1,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,3,1,6 AM - 10 PM,6 AM - 10 PM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,4,0,10 PM - 6 AM,10 PM - 6 AM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,4,0,10 PM - 6 AM,6 AM - 10 PM,170.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,4,0,6 AM - 10 PM,10 PM - 6 AM,155.0
round trip,CDG(Charles de Gaulle Airport),BEAUVAIS,van,4,0,6 AM - 10 PM,6 AM - 10 PM,155.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,1,10 PM - 6 AM,10 PM - 6 AM,105.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,1,10 PM - 6 AM,6 AM - 10 PM,105.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,1,6 AM - 10 PM,10 PM - 6 AM,90.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,1,6 AM - 10 PM,6 AM - 10 PM,90.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,2,10 PM - 6 AM,10 PM - 6 AM,110.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,2,10 PM - 6 AM,6 AM - 10 PM,110.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,2,6 AM - 10 PM,10 PM - 6 AM,95.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,2,6 AM - 10 PM,6 AM - 10 PM,95.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,3,10 PM - 6 AM,10 PM - 6 AM,125.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,3,10 PM - 6 AM,6 AM - 10 PM,125.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,3,6 AM - 10 PM,10 PM - 6 AM,110.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,3,6 AM - 10 PM,6 AM - 10 PM,110.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,4,10 PM - 6 AM,10 PM - 6 AM,125.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,4,10 PM - 6 AM,6 AM - 10 PM,125.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,4,6 AM - 10 PM,10 PM - 6 AM,110.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,0,4,6 AM - 10 PM,6 AM - 10 PM,110.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,1,0,10 PM - 6 AM,10 PM - 6 AM,105.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,1,0,10 PM - 6 AM,6 AM - 10 PM,105.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,1,0,6 AM - 10 PM,10 PM - 6 AM,90.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,1,0,6 AM - 10 PM,6 AM - 10 PM,90.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,1,1,10 PM - 6 AM,10 PM - 6 AM,110.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,1,1,10 PM - 6 AM,6 AM - 10 PM,110.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,1,1,6 AM - 10 PM,10 PM - 6 AM,95.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,1,1,6 AM - 10 PM,6 AM - 10 PM,95.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,1,2,10 PM - 6 AM,10 PM - 6 AM,125.0
one side,CDG(Charles de Gaulle Airport),ORLY (Orly Airport),car,1,2,10 PM - 6 AM,6 AM - 10 PM,125.0
